id_str,full_text,retweet_count,favorite_count,retweeted,coordinates,created_at
1125411218011893761,"Sabedoria de vó tem que ser seguida, ela sempre me disse que não se pode sair de casa sem tomar banho e nem com calcinha furada, vai que passa mal na rua e vai pro hospital com a bunda fedendo ou com calcinha tudo furada kkkkkkkkk",0,0,False,,Mon May 06 14:45:18 +0000 2019
1108722107855310850,"Hospital é notificado para explicar atendimento a gestante que teve bebê em ambulância, sem médico https://t.co/TWtCsItqaT https://t.co/IY6zLloy2e",0,1,False,,Thu Mar 21 13:28:44 +0000 2019
1106603141452234752,"Rua Visconde de Jequitinhonha apresenta trânsito sem retenções na altura do Hospital Nossa Senhora das Graças, às 14h08. #transitoRecife",0,4,False,,Fri Mar 15 17:08:43 +0000 2019
1124144047596232704,Por isso falei pra ele procurar atendimento lá e não no hospital.  Ele não vive sem um cano milico. https://t.co/1O2Fyz24TE,0,1,False,,Fri May 03 02:50:01 +0000 2019
1112361356811010049,"Égua! Não tô com paciência para esse povo desinformado escrever no face, fazendo comparações ridículas...

""Ainnn o que foi a ditadura comparado com os milhares que morrem no hospital sem até atendimento""

""Ainnn o... https://t.co/R9zGlFN2Nd",0,0,False,,Sun Mar 31 14:29:48 +0000 2019
1122200909507891201,"Fez ultra, o bebê sem batimentos. A médica disse que se tivesse recebido atendimento ontem poderia ter salvado a vida da criança. Orientei a juntar toda a documentação de ontem e de hoje e fazer BO contra o médico negligente e o hospital. O que mais pode ser feito?",0,0,False,,Sat Apr 27 18:08:40 +0000 2019
1101900789851848705,"@monicabergamo Muitos pais tiveram os filhos mortos nos braços em hospital público,  sem atendimento,  pq um governo corrupto não cuidou dos hospitais.",1,2,False,,Sat Mar 02 17:43:15 +0000 2019
1108839797144064013,"@Kayro_GS @rihannadanger @Hal0_1 @justbejessy @MirianSDSouza @AskDavidSantos @felipeneto @ursamajor Nada de mais você diz, mas pense comigo. Respeito o seu ponto de vista e não tinha pensado por esse lado. Porém, quando vai em um hospital você identifica o médico pela forma como eles está vestido e a forma como ele fala, te atende e passa os resultados para você.",0,0,False,,Thu Mar 21 21:16:23 +0000 2019
1108410717215117315,"Repórter na Rua - Urgente! 

Como já havia sido informado pelo Portal Repórter na Rua há cerca de 5 meses, o município de Bernardino de Campos poderá ficar sem Hospital nos próximos dias. Desta vez a informação foi... https://t.co/q3uAvWGlcU",0,0,False,,Wed Mar 20 16:51:22 +0000 2019
1105475995094708224,sai do hospital todo arrumadinho agora to andando sem camisa na rua pq tá um calor do caralho,0,4,False,,Tue Mar 12 14:29:50 +0000 2019
1105457103639064577,"Tem q ter muita cara de pau pra ligar aqui no escritório e pedir uma ""consulta por telefone"" kkkkkkk Eu não trabalho de graça amigão... experimenta ligar pra um médico e vê se ele te atende sem cobrar nada tb",0,0,False,,Tue Mar 12 13:14:46 +0000 2019
1097080595379875840,@laislacagliari @muraroleme @Marcelodedois Engraçado que fala de monstro e contra só homesexual transexual mas na verdade todo esses numeros negativos já existiam fala de monstro não se refere aí em um hospital e ver pessoas familiares deitados as vezes até no Chão sem leito um atendimento sub humano demora execivas,0,0,False,,Sun Feb 17 10:29:31 +0000 2019
1103443633049665537,"@carlaadriana97 @marcielbp @jairbolsonaro @exercitooficial falta de decoro é morrer dentro de um hospital sem atendimento.
falta de decoro é essa desconstrução da educação nas escolas com esse marxismo cultural, com a falta de cidadania.",0,0,False,,Wed Mar 06 23:53:57 +0000 2019
1094688508621537281,"Prezado @wilsonwitzel, da mesma forma com que comemorei o novo tempo que se iniciou quando o Sr foi eleito, sinto me no direito como seu eleitor, cobrar que a saúde funcione ao menos o básico. Acabei de sair do hospital Adão P. Nunes sem atendimento algum para meu sogro idoso.",0,0,False,,Sun Feb 10 20:04:13 +0000 2019
1127913195149123585,"pelo amor de Deus, médico não atende telefone em horário de atendimento, não é pq tem um telefone na mesa dele que ele vai para o atendimento pra te atender",0,1,False,,Mon May 13 12:27:15 +0000 2019
